code_commune_insee,nom_commune,code_epci,type_scrutin,annee,tour,parti_en_tete,candidat_en_tete,voix_en_tete,voix_pct_en_tete,turnout_pct,blancs_pct,nuls_pct
44009,Basse-Goulaine,244400404,presidentielle,2017,1,macron,macron,1527,0.29958799293702176,0.8093387285699074,0.012775475297677785,0.003986579830274324
44018,Bouaye,244400404,presidentielle,2017,1,macron,macron,1315,0.29961266803372066,0.8093387285699074,0.012775475297677785,0.003986579830274324
44020,Bouguenais,244400404,presidentielle,2017,1,macron,macron,3269,0.29955099422706866,0.8093387285699073,0.012775475297677785,0.003986579830274324
44024,Brains,244400404,presidentielle,2017,1,macron,macron,438,0.2993848257006152,0.8093387285699074,0.012775475297677783,0.003986579830274324
44026,Carquefou,244400404,presidentielle,2017,1,macron,macron,3260,0.2995497565009648,0.8093387285699074,0.012775475297677783,0.003986579830274324
44047,Couëron,244400404,presidentielle,2017,1,macron,macron,3738,0.2995912478961289,0.8093387285699074,0.012775475297677785,0.003986579830274324
44074,Indre,244400404,presidentielle,2017,1,macron,macron,664,0.30031659882406153,0.8093387285699075,0.012775475297677785,0.003986579830274324
44035,La Chapelle-sur-Erdre,244400404,presidentielle,2017,1,macron,macron,3252,0.2995578481945468,0.8093387285699074,0.012775475297677785,0.003986579830274324
44101,La Montagne,244400404,presidentielle,2017,1,macron,macron,1036,0.29968180503326586,0.8093387285699074,0.012775475297677785,0.003986579830274324
44120,Le Pellerin,244400404,presidentielle,2017,1,macron,macron,847,0.2995049504950495,0.8093387285699073,0.012775475297677785,0.003986579830274324
44198,Les Sorinières,244400404,presidentielle,2017,1,macron,macron,1455,0.29962932454695224,0.8093387285699074,0.012775475297677785,0.003986579830274324
44094,Mauves-sur-Loire,244400404,presidentielle,2017,1,macron,macron,539,0.29977753058954393,0.8093387285699074,0.012775475297677785,0.003986579830274324
44109,Nantes,244400404,presidentielle,2017,1,macron,macron,51612,0.29956642617926854,0.8093387285699074,0.012775475297677785,0.003986579830274324
44114,Orvault,244400404,presidentielle,2017,1,macron,macron,4500,0.2995805871779509,0.8093387285699074,0.012775475297677785,0.003986579830274324
44143,Rezé,244400404,presidentielle,2017,1,macron,macron,6883,0.29958650707290535,0.8093387285699075,0.012775475297677783,0.003986579830274324
44150,Saint-Aignan-Grandlieu,244400404,presidentielle,2017,1,macron,macron,634,0.29976359338061465,0.8093387285699075,0.012775475297677785,0.003986579830274324
44162,Saint-Herblain,244400404,presidentielle,2017,1,macron,macron,8028,0.2995745951190387,0.8093387285699074,0.012775475297677785,0.003986579830274324
44166,Saint-Jean-de-Boiseau,244400404,presidentielle,2017,1,macron,macron,957,0.29971813341684933,0.8093387285699074,0.012775475297677783,0.003986579830274324
44171,Saint-Léger-les-Vignes,244400404,presidentielle,2017,1,macron,macron,336,0.3,0.8093387285699075,0.012775475297677785,0.003986579830274324
44190,Saint-Sébastien-sur-Loire,244400404,presidentielle,2017,1,macron,macron,4505,0.29957441149088976,0.8093387285699074,0.012775475297677785,0.003986579830274324
44172,Sainte-Luce-sur-Loire,244400404,presidentielle,2017,1,macron,macron,2576,0.29953488372093023,0.8093387285699074,0.012775475297677785,0.003986579830274324
44194,Sautron,244400404,presidentielle,2017,1,macron,macron,1355,0.29957992482865353,0.8093387285699074,0.012775475297677785,0.003986579830274324
44204,Thouaré-sur-Loire,244400404,presidentielle,2017,1,macron,macron,1739,0.2994661615291889,0.8093387285699074,0.012775475297677783,0.003986579830274324
44215,Vertou,244400404,presidentielle,2017,1,macron,macron,4136,0.2995798928002318,0.8093387285699074,0.012775475297677785,0.003986579830274324
