code_commune_insee,nom_commune,code_epci,type_scrutin,annee,tour,parti_en_tete,candidat_en_tete,voix_en_tete,voix_pct_en_tete,turnout_pct,blancs_pct,nuls_pct
44009,Basse-Goulaine,244400404,presidentielle,2012,1,hollande,hollande,1757,0.361671469740634,0.8081787800991501,0.0,0.013630731102850062
44018,Bouaye,244400404,presidentielle,2012,1,hollande,hollande,1513,0.3617021276595745,0.8081787800991501,0.0,0.013630731102850062
44020,Bouguenais,244400404,presidentielle,2012,1,hollande,hollande,3762,0.36169599077011827,0.8081787800991501,0.0,0.013630731102850062
44024,Brains,244400404,presidentielle,2012,1,hollande,hollande,504,0.3615494978479197,0.8081787800991501,0.0,0.013630731102850062
44026,Carquefou,244400404,presidentielle,2012,1,hollande,hollande,3751,0.3616118769883351,0.8081787800991501,0.0,0.013630731102850062
44047,Couëron,244400404,presidentielle,2012,1,hollande,hollande,4301,0.36167171207534476,0.8081787800991501,0.0,0.013630731102850064
44074,Indre,244400404,presidentielle,2012,1,hollande,hollande,762,0.36148007590132825,0.8081787800991501,0.0,0.013630731102850062
44035,La Chapelle-sur-Erdre,244400404,presidentielle,2012,1,hollande,hollande,3742,0.36165072001546344,0.8081787800991501,0.0,0.01363073110285006
44101,La Montagne,244400404,presidentielle,2012,1,hollande,hollande,1192,0.3617602427921093,0.8081787800991501,0.0,0.01363073110285006
44120,Le Pellerin,244400404,presidentielle,2012,1,hollande,hollande,975,0.36178107606679033,0.8081787800991501,0.0,0.013630731102850062
44198,Les Sorinières,244400404,presidentielle,2012,1,hollande,hollande,1674,0.36163318211276735,0.8081787800991501,0.0,0.013630731102850062
44094,Mauves-sur-Loire,244400404,presidentielle,2012,1,hollande,hollande,620,0.3617269544924154,0.8081787800991501,0.0,0.013630731102850062
44109,Nantes,244400404,presidentielle,2012,1,hollande,hollande,59387,0.3616461546893364,0.8081787800991501,0.0,0.01363073110285006
44114,Orvault,244400404,presidentielle,2012,1,hollande,hollande,5178,0.36166794719564155,0.8081787800991501,0.0,0.013630731102850064
44143,Rezé,244400404,presidentielle,2012,1,hollande,hollande,7919,0.3616311991962736,0.8081787800991501,0.0,0.013630731102850062
44150,Saint-Aignan-Grandlieu,244400404,presidentielle,2012,1,hollande,hollande,729,0.36160714285714285,0.8081787800991501,0.0,0.013630731102850062
44162,Saint-Herblain,244400404,presidentielle,2012,1,hollande,hollande,9237,0.3616538115187346,0.8081787800991501,0.0,0.013630731102850062
44166,Saint-Jean-de-Boiseau,244400404,presidentielle,2012,1,hollande,hollande,1100,0.36148537627341437,0.8081787800991501,0.0,0.013630731102850062
44171,Saint-Léger-les-Vignes,244400404,presidentielle,2012,1,hollande,hollande,386,0.36142322097378277,0.8081787800991502,0.0,0.013630731102850062
44190,Saint-Sébastien-sur-Loire,244400404,presidentielle,2012,1,hollande,hollande,5183,0.3616130607688551,0.8081787800991501,0.0,0.013630731102850062
44172,Sainte-Luce-sur-Loire,244400404,presidentielle,2012,1,hollande,hollande,2964,0.36159570574600464,0.8081787800991501,0.0,0.013630731102850062
44194,Sautron,244400404,presidentielle,2012,1,hollande,hollande,1559,0.36163303177916956,0.8081787800991502,0.0,0.013630731102850062
44204,Thouaré-sur-Loire,244400404,presidentielle,2012,1,hollande,hollande,2002,0.3617636429345862,0.8081787800991501,0.0,0.013630731102850062
44215,Vertou,244400404,presidentielle,2012,1,hollande,hollande,4759,0.36165362109582794,0.8081787800991501,0.0,0.013630731102850062
